"Quote_Id","Quote_Date","Quote_Flag","Field_info1","Field_info2","Field_info3","Field_info4","Coverage_info1","Coverage_info2","Coverage_info3","Sales_info1","Sales_info2","Sales_info3","Sales_info4","Sales_info5","Personal_info1","Personal_info2","Personal_info3","Personal_info4","Personal_info5","Property_info1","Property_info2","Property_info3","Property_info4","Property_info5","Geographic_info1","Geographic_info2","Geographic_info3","Geographic_info4","Geographic_info5"
64722,"17/9/13",0,"B",0.9403,"965","N",6,22,"D",0,5,20,"P",46184,"N",7,"ZA",0,2,"N",0,"D",0,13,2,10,-1,"N","CA"
64751,"16/7/13",1,"F",0.9919,"564","N",6,22,"E",1,3,17,"P",14799,"N",14,"ZN",0,,"Y",0,"R",1,17,4,21,-1,"N","NJ"
64771,"5/1/14",0,"F",0.9838,"548","N",8,22,"E",1,4,7,"M",11502,"N",7,"ZA",0,2,"N",0,"R",0,12,4,16,-1,"Y","NJ"
64787,"6/6/13",0,"B",0.9403,"965","N",2,22,"E",1,3,17,"Q",46816,"N",4,"ZA",0,2,"N",0,"O",1,4,2,10,-1,"N","CA"
64828,"19/3/14",0,"B",0.9153,"935","N",15,22,"D",0,5,11,"T",10764,"N",-1,"ZA",0,2,"N",0,"A",0,19,2,7,-1,"N","CA"
64841,"18/8/14",0,"J",0.8928,"1,113","N",6,22,"K",1,5,11,"K",26143,"N",22,"XH",0,,"N",0,"J",1,3,14,6,-1,"N","TX"
64914,"31/8/14",0,"B",0.9153,"935","N",6,22,"D",1,5,11,"M",50263,"N",9,"ZA",0,2,"Y",0,"O",1,11,2,13,-1,"N","CA"
64961,"16/4/14",1,"F",1.0006,"548","N",6,22,"E",1,3,20,"T",46139,"N",4,"ZG",0,,"Y",0,"R",1,11,4,18,-1,"N","NJ"
64968,"15/5/13",0,"J",0.9691,"1,165","N",6,22,"F",1,5,1,"T",47545,"N",14,"ZA",0,2,"N",0,"S",0,2,25,13,-1,"N","TX"
65032,"18/6/13",0,"J",0.9691,"1,165","N",6,22,"G",1,5,1,"M",57446,"N",5,"XO",0,,"N",0,"D",1,9,24,15,-1,"N","TX"
65054,"14/4/15",0,"B",0.9153,"935","N",2,22,"D",1,5,11,"P",41759,"N",5,"ZA",0,2,"N",0,"O",1,17,2,11,-1,"N","CA"
65097,"21/10/14",0,"J",0.8793,"1,113","N",25,22,"G",1,5,11,"P",28692,"N",8,"XX",0,,"Y",0,"J",1,19,24,14,-1,"N","TX"
65195,"8/5/15",1,"C",0.8746,"1,487","Y",5,22,"K",1,2,20,"V",60841,"N",5,"ZE",0,,"N",0,"J",1,10,9,25,-1,"N","IL"
65254,"27/3/14",0,"J",0.8922,"1,113","N",25,22,"G",0,5,11,"Q",20270,"N",5,"ZA",0,2,"N",0,"D",0,16,24,11,-1,"N","TX"
65273,"20/6/13",0,"B",0.9403,"965","N",6,22,"D",0,5,1,"Q",4036,"N",-1,"ZA",0,2,"N",0,"O",0,21,2,7,-1,"N","CA"
65292,"15/11/13",1,"F",0.9919,"564","N",9,22,"E",1,5,7,"V",64970,"N",5,"XR",0,2,"Y",0,"N",1,13,4,17,-1,"N","NJ"
65296,"13/6/14",0,"J",0.8928,"1,113","N",9,25,"G",0,4,11,"V",52631,"N",-1,"ZH",0,,"N",0,"J",1,6,14,6,-1,"N","TX"
65299,"5/6/14",0,"F",1.0006,"548","N",5,22,"E",0,5,20,"Q",12111,"N",6,"XD",0,,"N",0,"N",0,16,4,22,-1,"N","NJ"
65327,"11/6/13",0,"E",0.9485,"1,480","N",12,25,"A",1,5,1,"P",18969,"N",19,"ZF",0,,"N",0,"R",1,11,9,23,-1,"N","IL"
65331,"22/6/13",0,"E",0.9485,"1,480","N",13,22,"F",1,5,1,"R",30089,"N",21,"ZA",0,2,"N",0,"J",0,19,9,23,-1,"N","IL"
65437,"29/5/13",0,"B",0.9403,"965","N",12,22,"D",0,5,24,"P",60150,"N",4,"ZA",0,2,"N",0,"O",0,23,1,6,-1,"N","CA"
65466,"30/10/13",0,"B",0.9403,"965","N",8,22,"D",1,5,20,"Q",14672,"N",8,"ZA",0,2,"N",0,"O",1,23,2,8,-1,"N","CA"
65485,"26/10/13",0,"E",0.9482,"1,480","N",20,22,"A",1,5,7,"R",34629,"N",13,"ZA",0,2,"N",0,"Q",0,17,9,24,-1,"N","IL"
65496,"26/9/14",0,"J",0.8928,"1,113","N",7,22,"G",1,5,11,"V",46174,"N",5,"YF",0,,"N",0,"J",1,4,24,12,-1,"N","TX"
65567,"5/5/14",0,"F",1.0006,"548","N",21,22,"J",1,3,20,"K",35587,"N",4,"ZG",0,,"N",0,"R",1,18,4,16,-1,"N","NJ"
65654,"9/4/15",0,"B",0.9153,"935","N",7,22,"D",1,4,11,"T",1084,"N",9,"ZA",0,2,"N",0,"O",1,20,2,4,-1,"N","CA"
65667,"2/4/15",0,"B",0.9153,"935","N",11,22,"D",1,5,11,"M",7621,"N",6,"ZA",0,2,"N",0,"A",1,25,1,6,-1,"N","CA"
65725,"22/5/13",0,"J",0.9691,"1,165","N",2,22,"F",1,3,15,"T",60906,"N",7,"ZE",0,,"N",0,"R",1,9,24,4,-1,"N","TX"
65734,"30/7/14",0,"E",0.9392,"1,487","N",10,22,"F",1,5,11,"P",19258,"N",6,"ZA",0,2,"N",0,"Q",0,17,9,23,-1,"N","IL"
65758,"6/1/15",0,"B",0.9153,"935","N",3,22,"D",0,5,11,"P",20251,"N",13,"ZA",0,2,"Y",0,"O",1,5,2,6,-1,"Y","CA"
65798,"20/11/13",0,"F",0.9919,"564","N",7,22,"J",1,3,20,"T",64707,"N",4,"XO",0,,"N",0,"N",1,17,4,19,-1,"N","NJ"
65835,"29/12/14",0,"J",0.887,"1,113","N",4,22,"F",1,3,20,"K",33301,"N",5,"XH",0,,"N",0,"J",1,3,25,9,-1,"N","TX"
65862,"13/1/14",0,"F",0.9838,"548","N",17,22,"E",1,5,7,"Q",59782,"N",5,"XP",0,,"Y",0,"R",1,21,4,22,-1,"N","NJ"
65872,"17/4/13",1,"F",0.9313,"564","N",14,25,"J",0,2,15,"K",8077,"N",6,"ZH",0,2,"N",0,"K",1,20,4,19,-1,"N","NJ"
65989,"17/10/14",1,"F",1.0006,"548","N",3,22,"E",0,4,11,"V",22129,"N",24,"YH",0,,"N",0,"N",1,2,4,16,-1,"N","NJ"
66053,"31/12/14",0,"J",0.887,"1,113","N",6,22,"G",0,5,11,"T",6777,"N",5,"ZA",0,2,"N",0,"J",0,3,14,8,-1,"N","TX"
66135,"8/3/15",1,"B",0.9153,"935","N",8,22,"E",1,3,20,"M",40531,"N",4,"ZA",0,2,"N",0,"D",1,19,2,11,-1,"N","CA"
66148,"29/12/13",0,"F",0.9838,"564","N",8,25,"E",1,3,20,"P",8841,"N",25,"XX",0,2,"N",0,"I",0,17,4,21,-1,"N","NJ"
66159,"23/7/14",0,"J",0.8928,"1,113","N",25,22,"A",1,5,11,"T",40965,"N",12,"ZA",0,2,"Y",0,"O",0,24,18,4,-1,"N","TX"
66161,"28/4/15",1,"K",0.887,"1,113","Y",6,25,"G",1,4,11,"K",53340,"N",11,"XR",0,,"N",0,"D",1,20,14,5,-1,"N","TX"
66171,"23/2/14",0,"B",0.9403,"935","N",10,22,"D",0,5,24,"M",23375,"N",-1,"ZA",0,2,"N",0,"O",0,7,2,5,-1,"N","CA"
66227,"15/3/15",0,"K",0.887,"1,113","Y",1,22,"K",1,5,11,"M",6788,"N",7,"XD",0,,"N",0,"D",1,1,21,4,-1,"N","TX"
66229,"31/3/14",0,"B",0.9153,"935","N",3,22,"J",0,4,11,"K",65196,"N",5,"ZA",0,2,"N",0,"D",0,18,2,11,-1,"N","CA"
66293,"24/12/13",0,"F",0.9838,"564","N",7,22,"E",1,5,7,"P",60992,"N",7,"XQ",0,,"N",0,"J",1,16,4,21,-1,"N","NJ"
66341,"1/7/14",0,"B",0.9153,"935","N",8,22,"D",1,5,11,"P",46773,"N",-1,"ZA",0,2,"N",0,"A",1,5,2,11,-1,"N","CA"
66352,"11/4/14",0,"J",0.8922,"1,113","N",5,22,"F",0,5,11,"V",46171,"N",6,"XX",0,,"N",0,"J",1,2,14,6,-1,"N","TX"
66462,"22/6/13",0,"J",0.9691,"1,165","N",4,22,"F",0,5,1,"R",4321,"N",5,"ZA",0,2,"N",0,"J",0,2,14,9,-1,"N","TX"
66471,"16/5/13",0,"E",0.9525,"1,480","N",16,25,"A",1,4,1,"Q",24730,"N",4,"XB",0,,"N",0,"D",1,22,9,24,-1,"N","IL"
66532,"21/8/13",0,"E",0.9487,"1,480","N",5,22,"K",1,5,4,"Q",51288,"N",5,"XR",0,,"N",0,"R",1,8,11,24,-1,"N","IL"
66537,"19/2/14",0,"J",0.8922,"1,113","N",2,22,"F",0,4,11,"T",55592,"N",5,"ZN",0,,"N",0,"L",1,1,24,13,-1,"N","TX"
66549,"17/9/13",0,"J",0.9497,"1,165","N",8,22,"G",0,5,4,"P",47138,"N",-1,"YH",0,,"N",0,"I",1,5,14,6,-1,"N","TX"
66554,"17/11/14",1,"F",1.0006,"548","N",25,22,"E",1,3,20,"Q",42104,"N",5,"XQ",0,,"Y",0,"O",1,21,4,16,-1,"N","NJ"
66583,"25/6/14",0,"J",0.8928,"1,113","N",16,22,"G",1,5,11,"T",31615,"N",-1,"ZA",0,2,"N",0,"O",0,18,14,4,-1,"Y","TX"
66652,"25/4/13",0,"J",0.9769,"1,165","N",3,22,"F",1,5,23,"Q",13499,"N",19,"ZA",0,2,"N",0,"J",0,2,19,10,-1,"N","TX"
66655,"26/11/14",0,"J",0.887,"1,113","N",3,22,"F",1,4,11,"T",63996,"N",3,"YH",0,,"N",0,"J",1,1,24,15,-1,"N","TX"
66668,"4/2/15",0,"K",0.887,"1,113","Y",6,22,"K",1,5,11,"T",41405,"N",12,"XW",0,,"N",0,"I",1,3,14,7,-1,"N","TX"
66775,"26/1/13",0,"B",0.9219,"965","N",13,22,"J",1,5,23,"R",5202,"N",6,"ZA",0,2,"N",0,"O",0,22,2,4,-1,"N","CA"
66855,"22/5/14",0,"F",1.0006,"548","N",10,22,"E",1,5,20,"Q",31781,"N",6,"XH",0,,"N",0,"R",1,20,4,20,-1,"N","NJ"
66877,"25/5/13",0,"B",0.9403,"965","N",6,22,"D",0,5,15,"R",53204,"N",6,"ZA",0,2,"N",0,"D",0,11,2,9,-1,"N","CA"
66946,"24/4/13",0,"B",0.9403,"965","N",5,22,"J",1,4,23,"T",54454,"N",-1,"ZA",0,2,"Y",0,"O",1,3,2,7,-1,"N","CA"
66949,"11/8/14",0,"J",0.8928,"1,113","N",5,22,"F",0,5,11,"K",10219,"N",4,"ZA",0,2,"N",0,"R",0,2,14,5,-1,"N","TX"
66979,"20/3/13",1,"F",0.8945,"564","N",8,22,"E",1,3,14,"Q",61187,"N",7,"YF",0,2,"N",0,"N",1,17,4,17,-1,"N","NJ"
66995,"1/10/14",0,"F",1.0006,"548","N",10,22,"E",1,5,11,"T",32404,"N",22,"XO",0,,"Y",0,"R",0,9,4,18,-1,"N","NJ"
67033,"9/1/15",0,"B",0.9153,"935","N",10,22,"E",1,3,20,"V",5545,"N",6,"ZA",0,2,"N",0,"O",0,12,2,7,-1,"N","CA"
67071,"17/1/13",1,"J",0.9559,"1,165","N",3,22,"F",1,3,14,"Q",48919,"N",1,"ZT",0,2,"N",0,"D",1,11,22,4,-1,"N","TX"
67075,"18/3/13",0,"J",0.9769,"1,165","N",6,2,"G",1,4,23,"K",16326,"N",6,"XS",0,,"N",0,"J",1,10,14,5,-1,"N","TX"
67123,"7/3/14",1,"F",0.9566,"548","N",9,22,"E",1,3,20,"V",30436,"N",11,"XE",0,2,"N",0,"R",1,16,4,21,-1,"N","NJ"
67142,"31/7/13",0,"J",0.9691,"1,165","N",10,2,"I",1,5,4,"T",28850,"N",20,"XX",0,,"N",0,"S",1,5,24,15,-1,"N","TX"
67168,"19/8/13",0,"J",0.9691,"1,165","N",11,22,"G",0,5,4,"K",41809,"N",7,"ZA",0,2,"N",0,"S",0,5,14,8,-1,"N","TX"
67169,"30/3/14",0,"E",0.9392,"1,487","N",6,2,"F",1,5,11,"M",66672,"N",-1,"XB",0,,"N",0,"R",1,6,9,25,-1,"N","IL"
67178,"19/1/13",0,"F",0.9223,"564","N",18,22,"J",0,3,14,"R",62670,"N",5,"XX",0,,"Y",0,"I",1,24,4,20,-1,"N","NJ"
67212,"17/6/13",0,"J",0.9691,"1,165","N",8,22,"H",0,5,1,"K",41457,"N",7,"XD",0,,"N",0,"J",1,13,14,6,-1,"N","TX"
67218,"10/3/15",0,"B",0.9153,"935","N",9,22,"D",0,5,11,"P",4459,"N",-1,"ZA",0,2,"N",0,"D",0,21,2,9,-1,"N","CA"
67249,"2/1/15",0,"B",0.9153,"935","N",19,22,"D",0,5,20,"V",60152,"N",-1,"ZA",0,2,"N",0,"O",1,25,2,11,-1,"N","CA"
67256,"1/3/14",0,"F",0.9566,"548","N",3,22,"E",0,5,20,"R",34958,"N",-1,"ZN",0,,"N",0,"R",0,9,4,16,-1,"N","NJ"
67379,"10/1/15",0,"J",0.887,"1,113","N",12,22,"F",1,5,11,"R",36309,"N",15,"ZH",0,,"Y",0,"I",1,12,14,9,-1,"N","TX"
67419,"31/3/13",0,"E",0.9375,"1,480","N",18,22,"A",0,5,23,"K",16319,"N",6,"XO",0,,"N",0,"S",1,14,9,25,-1,"N","IL"
67491,"3/1/14",0,"J",0.8922,"1,113","N",21,22,"A",1,5,7,"P",41791,"N",25,"XR",0,,"Y",0,"J",1,16,14,6,-1,"N","TX"
67519,"11/8/14",0,"B",0.9153,"935","N",17,22,"D",1,5,11,"K",58074,"N",5,"ZA",0,2,"N",0,"O",0,20,2,4,-1,"N","CA"
67520,"9/1/14",0,"B",0.9403,"935","N",6,22,"K",1,3,20,"Q",56392,"N",-1,"ZA",0,2,"N",0,"O",1,17,2,8,-1,"N","CA"
67655,"13/4/15",0,"K",0.887,"1,113","Y",3,22,"K",1,5,11,"K",55899,"N",6,"YH",0,,"N",0,"Q",1,2,25,13,-1,"N","TX"
67709,"17/7/14",0,"B",0.9153,"935","N",8,22,"D",0,5,11,"Q",26075,"N",6,"ZA",0,2,"N",0,"O",1,20,2,4,-1,"N","CA"
67740,"18/1/14",0,"J",0.8922,"1,113","N",10,2,"F",1,3,20,"R",16175,"N",21,"ZF",0,,"N",0,"J",1,11,14,9,-1,"N","TX"
67765,"26/8/14",0,"F",1.0006,"548","N",7,22,"E",1,5,11,"P",9085,"N",-1,"ZF",0,,"N",0,"R",1,10,4,16,-1,"N","NJ"
67773,"1/4/15",0,"F",1.0101,"548","N",7,22,"E",0,3,20,"T",44380,"N",6,"YE",0,,"N",0,"R",1,12,4,22,-1,"N","NJ"
67953,"6/9/13",0,"F",0.9919,"564","N",4,22,"E",0,3,21,"V",5857,"N",4,"YH",0,,"N",0,"R",1,6,4,18,-1,"N","NJ"
67994,"29/7/14",0,"B",0.9153,"935","N",25,25,"E",1,3,20,"P",66907,"N",-1,"ZA",0,2,"N",0,"J",1,25,2,7,-1,"N","CA"
68039,"18/7/13",0,"E",0.9487,"1,480","N",16,22,"A",1,5,1,"Q",20982,"N",9,"ZA",0,2,"N",0,"S",0,20,9,23,-1,"N","IL"
68067,"8/10/13",0,"B",0.9403,"965","N",17,22,"K",1,5,20,"T",28985,"N",-1,"ZA",0,2,"Y",0,"O",1,24,2,11,-1,"N","CA"
68070,"8/6/13",0,"J",0.9691,"1,165","N",7,22,"G",0,5,1,"R",6386,"N",-1,"ZA",0,2,"N",0,"I",0,3,14,6,-1,"N","TX"
68072,"2/1/13",0,"J",0.9559,"1,165","N",14,22,"G",1,5,23,"T",36144,"N",25,"ZA",0,2,"Y",0,"J",0,12,14,4,-1,"N","TX"
68118,"22/7/13",0,"J",0.9691,"1,165","N",2,22,"F",0,5,1,"K",35977,"N",5,"XM",0,,"N",0,"R",1,3,25,14,-1,"N","TX"
68172,"25/3/14",0,"F",0.9566,"548","N",19,22,"F",0,5,11,"P",550,"N",5,"XR",0,,"N",0,"R",1,20,4,18,-1,"N","NJ"
68213,"29/5/13",0,"B",0.9403,"965","N",23,22,"K",0,3,1,"T",32904,"N",7,"ZA",0,2,"N",0,"O",1,17,2,4,-1,"N","CA"
68223,"11/8/13",1,"B",0.9403,"965","N",15,22,"K",1,3,21,"P",9058,"N",5,"ZA",0,2,"Y",0,"O",1,20,2,14,-1,"N","CA"
68280,"3/5/14",1,"B",0.9153,"935","N",1,2,"E",0,2,20,"T",40734,"N",5,"ZA",0,2,"N",0,"O",1,5,2,4,-1,"N","CA"
68285,"21/3/15",1,"F",1.0101,"548","N",7,22,"J",1,3,20,"R",13620,"N",5,"XO",0,,"N",0,"R",1,8,4,18,-1,"N","NJ"
68308,"24/7/13",0,"F",0.9919,"564","N",5,22,"E",1,3,21,"T",59111,"N",14,"XB",0,2,"N",0,"J",1,3,4,18,-1,"N","NJ"
68334,"14/8/13",0,"F",0.9919,"564","N",4,22,"E",0,5,21,"T",26769,"N",5,"XX",0,,"Y",0,"R",1,12,4,19,-1,"N","NJ"
68340,"30/1/13",0,"F",0.9223,"564","N",7,25,"J",1,3,14,"T",4097,"N",5,"XH",0,,"N",0,"R",1,18,4,22,-1,"N","NJ"
68346,"15/5/14",0,"F",1.0006,"548","N",6,22,"E",1,3,20,"Q",47887,"N",4,"ZF",0,2,"N",0,"N",1,5,4,18,-1,"N","NJ"
68527,"1/10/13",0,"F",0.9919,"564","N",6,22,"E",1,2,20,"R",40884,"N",3,"ZT",0,,"N",0,"D",1,15,4,20,-1,"N","NJ"
68560,"2/7/13",0,"B",0.9403,"965","N",20,22,"D",0,5,17,"P",39268,"N",7,"ZA",0,2,"N",0,"O",1,22,2,4,-1,"N","CA"
68609,"8/2/13",0,"F",0.9023,"564","N",8,22,"E",1,5,23,"V",26807,"N",5,"ZN",0,,"N",0,"K",1,16,4,20,-1,"N","NJ"
68624,"7/1/15",0,"B",0.9153,"935","N",23,22,"K",1,5,20,"T",26019,"N",7,"ZA",0,2,"N",0,"O",1,23,2,10,-1,"N","CA"
68635,"21/3/13",1,"B",0.9403,"965","N",7,22,"J",1,3,8,"V",37682,"N",5,"ZA",0,2,"N",0,"O",1,18,2,12,-1,"N","CA"
68724,"25/4/15",0,"K",0.887,"1,113","Y",5,22,"K",1,5,11,"R",43003,"N",7,"XR",0,,"N",0,"J",1,2,24,14,-1,"N","TX"
68748,"13/2/15",0,"K",0.887,"1,113","Y",4,2,"F",1,5,11,"V",20970,"N",2,"XO",0,,"N",0,"S",1,2,13,8,-1,"N","TX"
68825,"16/10/14",0,"B",0.9153,"935","N",9,22,"E",1,3,20,"Q",36721,"N",5,"ZA",0,2,"N",0,"O",1,24,2,10,-1,"N","CA"
68831,"25/7/13",1,"F",0.9919,"564","N",5,22,"E",1,2,21,"V",3974,"N",5,"ZF",0,,"N",0,"N",1,14,4,19,-1,"N","NJ"
68849,"22/1/14",1,"F",0.9838,"548","N",1,22,"E",1,3,20,"T",35774,"N",13,"XD",0,,"N",0,"R",1,6,4,17,-1,"N","NJ"
68942,"31/12/13",0,"B",0.9403,"965","N",6,22,"D",0,5,7,"P",52159,"N",-1,"ZA",0,2,"N",0,"D",1,21,2,4,25,"N","CA"
68946,"8/5/14",0,"B",0.9153,"935","N",6,22,"E",1,3,20,"Q",64374,"N",-1,"ZA",0,2,"Y",0,"R",1,12,2,13,-1,"N","CA"
68993,"23/9/13",0,"B",0.9403,"965","N",8,22,"E",1,3,8,"K",45553,"N",6,"ZA",0,2,"N",0,"O",1,21,1,15,-1,"N","CA"
69067,"29/1/13",0,"J",0.9559,"1,165","N",2,22,"F",1,3,14,"P",48334,"N",5,"YE",0,,"N",0,"I",0,2,19,15,-1,"N","TX"
69075,"16/5/14",1,"B",0.9153,"935","N",6,25,"E",1,4,11,"Q",40587,"N",6,"ZA",0,2,"N",0,"O",1,17,2,4,-1,"N","CA"
69116,"26/1/14",0,"F",0.9838,"548","N",12,22,"E",1,5,20,"M",13068,"N",6,"ZH",0,,"N",0,"R",1,10,4,17,-1,"N","NJ"
69119,"2/10/13",0,"B",0.9403,"965","N",15,22,"E",1,3,20,"T",61106,"N",8,"ZA",0,2,"N",0,"O",1,19,2,11,-1,"N","CA"
69127,"3/9/14",0,"E",0.9194,"1,487","N",12,22,"A",1,3,20,"T",13062,"N",14,"XH",0,,"N",0,"R",1,11,11,24,-1,"N","IL"
69150,"4/11/14",0,"J",0.887,"1,113","N",2,22,"F",1,3,20,"P",55292,"N",16,"XB",0,,"N",0,"K",1,12,23,14,-1,"N","TX"
69157,"10/4/13",0,"F",0.9313,"564","N",9,22,"G",1,2,15,"T",37410,"N",7,"XR",0,,"N",0,"I",1,23,4,22,-1,"N","NJ"
69185,"6/3/14",0,"J",0.8922,"1,113","N",10,22,"G",1,3,8,"Q",61718,"N",6,"ZR",0,,"N",0,"J",1,12,25,16,-1,"N","TX"
69204,"5/9/13",0,"B",0.9403,"965","N",4,22,"E",1,3,21,"Q",35356,"N",5,"ZA",0,2,"N",0,"O",0,19,2,8,-1,"N","CA"
69254,"2/1/15",0,"B",0.9153,"935","N",22,22,"E",1,3,20,"V",34504,"N",8,"ZA",0,2,"N",0,"O",1,21,2,13,25,"N","CA"
69280,"30/9/14",0,"E",0.9194,"1,487","N",7,22,"F",1,5,11,"P",57093,"N",4,"ZA",0,2,"N",0,"O",0,12,9,24,-1,"N","IL"
69345,"18/11/14",0,"J",0.887,"1,113","N",23,2,"G",1,4,11,"P",36846,"N",5,"XR",0,,"N",0,"J",1,13,14,5,-1,"N","TX"
69371,"18/7/13",0,"J",0.9691,"1,165","N",7,22,"G",1,5,1,"P",15893,"N",6,"ZN",0,,"N",0,"I",1,6,14,7,-1,"N","TX"
69374,"15/5/14",0,"J",0.8928,"1,113","N",18,22,"G",1,4,11,"Q",65696,"N",-1,"XX",0,,"N",0,"J",1,18,14,5,-1,"N","TX"
69471,"21/3/15",0,"K",0.887,"1,113","Y",6,22,"F",1,5,11,"R",39838,"N",19,"XB",0,,"N",0,"J",1,4,14,9,-1,"N","TX"
69480,"18/7/14",0,"J",0.8928,"1,113","N",8,22,"G",1,5,11,"V",38981,"N",8,"ZA",0,2,"N",0,"S",0,6,14,5,-1,"N","TX"
69527,"24/7/13",0,"B",0.9403,"965","N",10,22,"E",1,3,21,"T",26544,"N",-1,"ZA",0,2,"N",0,"O",1,9,2,5,-1,"N","CA"
69546,"25/3/13",1,"B",0.9403,"965","N",10,22,"E",1,3,15,"P",9024,"N",5,"ZA",0,,"N",0,"O",1,10,2,4,-1,"N","CA"
69578,"19/3/15",1,"F",1.0101,"548","N",5,22,"E",1,3,20,"P",62431,"N",5,"XJ",0,,"N",0,"R",1,6,4,17,-1,"N","NJ"
69580,"13/1/14",0,"F",0.9838,"548","N",23,22,"J",1,2,20,"K",11135,"N",20,"ZR",0,,"N",0,"R",1,24,4,19,-1,"N","NJ"
69599,"11/4/13",0,"B",0.9403,"965","N",17,2,"D",1,5,15,"K",76,"N",6,"ZA",0,2,"Y",0,"O",1,25,2,8,-1,"N","CA"
69614,"12/6/13",1,"B",0.9403,"965","N",10,22,"K",1,2,17,"T",49499,"N",8,"ZA",0,2,"N",0,"O",1,23,2,12,-1,"N","CA"
69676,"9/10/13",0,"J",0.9497,"1,165","N",8,22,"G",1,5,4,"T",36329,"N",25,"XH",0,,"N",0,"Q",1,8,14,5,-1,"N","TX"
69727,"22/9/14",0,"J",0.8928,"1,113","N",2,2,"F",0,4,22,"P",36490,"N",20,"XZ",0,,"N",0,"D",1,1,24,13,-1,"N","TX"
69737,"14/10/13",0,"F",0.9919,"564","N",5,22,"E",1,5,4,"K",12886,"N",13,"XS",0,,"N",0,"R",0,8,4,20,-1,"N","NJ"
69772,"9/6/14",0,"J",0.8928,"1,113","N",15,22,"G",1,3,11,"V",45701,"N",24,"ZR",0,,"N",0,"S",1,18,14,4,-1,"N","TX"
69803,"2/5/13",0,"F",0.9313,"564","N",24,22,"E",1,5,1,"Q",45088,"N",8,"XX",0,,"N",0,"I",1,25,4,20,-1,"N","NJ"
69845,"17/12/13",0,"B",0.9403,"965","N",7,22,"D",1,5,7,"P",4151,"N",-1,"ZA",0,2,"N",0,"O",0,20,2,13,-1,"N","CA"
69874,"5/8/14",0,"F",1.0006,"548","N",6,22,"E",1,5,11,"P",31055,"Y",8,"ZR",0,,"N",0,"R",1,21,4,20,-1,"N","NJ"
69885,"2/5/13",0,"F",0.9313,"564","N",14,22,"J",1,3,15,"Q",54138,"N",5,"XS",0,,"N",0,"J",1,17,4,19,-1,"N","NJ"
69932,"17/10/13",0,"B",0.9403,"965","N",13,25,"D",1,5,20,"Q",15047,"N",9,"ZA",0,2,"N",0,"O",1,16,2,12,-1,"N","CA"
69944,"5/4/15",0,"K",0.887,"1,113","Y",6,22,"F",1,5,11,"Q",45789,"N",2,"XR",0,,"N",0,"J",0,7,7,4,-1,"N","TX"
69968,"24/1/13",0,"J",0.9559,"1,165","N",10,25,"G",1,4,23,"Q",33541,"N",-1,"XM",0,,"N",0,"J",1,10,19,4,-1,"N","TX"
70073,"21/8/13",0,"F",0.9919,"564","N",14,22,"E",0,4,10,"V",30461,"N",-1,"ZT",0,,"N",0,"O",1,23,4,22,-1,"N","NJ"
70078,"28/6/13",0,"F",0.9919,"564","N",5,22,"E",0,5,17,"V",33124,"N",7,"ZF",0,,"N",0,"R",1,9,4,22,-1,"N","NJ"
70097,"2/8/13",1,"B",0.9403,"965","N",6,22,"D",0,5,4,"T",60791,"N",6,"ZA",0,2,"N",0,"O",1,12,2,4,-1,"N","CA"
70147,"22/8/14",0,"B",0.9153,"935","N",14,2,"E",1,3,8,"V",55927,"N",7,"ZA",0,2,"N",0,"O",1,17,2,4,-1,"N","CA"
70212,"17/1/14",0,"J",0.8922,"1,113","N",3,22,"K",1,5,20,"V",21505,"N",1,"ZA",0,2,"N",0,"R",0,1,19,15,-1,"N","TX"
70242,"5/11/13",0,"F",0.9919,"564","N",5,22,"E",1,3,20,"P",31207,"N",24,"XO",0,,"N",0,"R",1,10,4,17,-1,"N","NJ"
70248,"25/10/13",0,"J",0.9497,"1,165","N",5,2,"F",0,5,7,"M",47224,"N",11,"ZF",0,,"N",0,"S",1,3,24,14,-1,"N","TX"
70283,"9/6/14",0,"F",1.0006,"548","N",10,22,"E",0,5,11,"K",57963,"N",6,"XX",0,,"N",0,"R",1,15,4,16,-1,"N","NJ"
70364,"29/4/14",1,"F",1.0006,"548","N",5,22,"A",1,3,20,"P",2895,"N",6,"ZH",0,,"N",0,"R",0,17,4,22,-1,"N","NJ"
70382,"14/3/14",0,"B",0.9153,"935","N",18,25,"K",0,3,20,"V",15912,"N",5,"ZA",0,2,"N",0,"O",1,25,2,7,-1,"N","CA"
70413,"14/6/14",0,"F",1.0006,"548","N",5,22,"E",0,2,20,"K",5661,"N",5,"ZF",0,,"N",0,"R",1,9,4,20,-1,"N","NJ"
70416,"3/4/14",0,"J",0.8922,"1,113","N",22,25,"G",0,4,11,"Q",19827,"N",-1,"XE",0,,"N",0,"J",1,22,13,6,-1,"N","TX"
70489,"18/3/13",0,"F",0.8945,"564","N",8,22,"J",1,3,14,"K",14975,"N",-1,"XM",0,,"N",0,"R",1,14,4,21,-1,"N","NJ"
70507,"5/6/14",0,"B",0.9153,"935","N",19,25,"E",1,2,20,"Q",24933,"N",8,"ZA",0,2,"N",0,"O",1,18,2,4,-1,"N","CA"
70522,"24/8/14",0,"J",0.8928,"1,113","N",3,22,"K",1,5,11,"M",949,"N",15,"XR",0,,"N",0,"J",1,2,14,7,-1,"N","TX"
